id	text	misogynous	misogyny_category	target
3309	@aw_273 'Not all men! You just haven't found the right one!!! Or you're looking in the wrong place 🙈' - Local Fireman	0	0	0
1117	Nothing pisses me off more than when skinny girls tweet shit like 'Fat Girl Problems' #WomenSuck	1	stereotype	passive
1504	@AlyssaMastro44 You sound hysterical and in need of some psychotropic medication. Calm down, it's not that serious.	1	stereotype	active
2547	So is Caitlyn celebrating half the day or nah?	0	0	0
193	Want to know what's really 'problematic' ?? Women freaking out over nothing! #triggered #idiots@	1	discredit	passive
1042	Another new day for women to fuck up #WomenSuck	1	stereotype	passive
232	@ABC Women dont use their pussy to manipulate men... Women are saints .. cock riders bitches but saints ... LOLLLL	1	discredit	passive
1799	I love my religious brothers and sisters, but @realDonaldTrump, FUCK YOU, YOU'RE NOT EVEN A REAL THEOCRAT YOU FAT USLESS BITCH.	0	0	0
429	If you ever tell me you’re curious about sucking cock you better believe that this is your future, slut 😂… https://t.co/Lk3EDrDohE	1	sexual_harassment	active
1987	@realDonaldTrump I though in a free country you could worship whoever you want too? Isnt america the home of the free? You're a cunt	0	0	0
3135	Beards... Getting ugly guys laid since the trend of 2015... https://t.co/isvQOAYqa5	0	0	0
1849	Sometimes you gotta beat ya dick like it stole something	0	0	0
2904	When you find a bag of drugs on the ground https://t.co/j8JcFgLCHP	0	0	0
1856	If you think I fuck with that hoe then you a fool	0	0	0
377	Take her out for ribs on a first date so you can tell how good of a dick she sucks	1	stereotype	passive
2576	RT @TastelessGents: When you first start dating vs a year later https://t.co/vTFfxoGGeJ	0	0	0
506	If the dick good she’s gonna agree to the “you my girlfriend now” statement off rip	1	sexual_harassment	active
4055	@deBeauxOs1 I cannot imagine any woman who does not have a sexual assualt or rape or both even more than once. Sad… https://t.co/aPsW4URJNa	0	0	0
239	keyshia ka'whore is a bird. gucci shoulda gave that bitch back to yo gotti	1	discredit	active
1271	I️ will quit a job in a heart beat that has a problem with me calling off due to an emergency . Fuck you and your bitch ass momma. Skank	1	discredit	active
25	Say you gon ride, bitch ride	1	discredit	active
2993	Shoutout to Rihanna for writing my theme song 'Sex With Me'	0	0	0
1949	@PennarRobinsFC @samsouthcott9 Delete these tweets you cringey cunt	0	0	0
1613	@nytimes last time I checked...no one had rape charges filed with the police...soooo...these whores..ie women are lying.	1	derailing	passive
3300	As a married woman with a son.. Born to an abusing woman.. Not all men are bastards	0	0	0
4019	RT @twitswits: @usacsmret @NotBenStone1 @LifeZette She clearly thinks women are stupid! Bitch needs to take a seat.	1	discredit	passive
3342	@KirstyStricklan @AbiWilks true but not all men are the same and i hope you make the distinction that its not all men	0	0	0
4048	This is what's so worrying. At one end, asking a woman out for coffee. On the other, rape. It misses what actually… https://t.co/0I1KgcBRuo	0	0	0
1104	Ladies you want equal rights? Well in that case my lawn needs cutting, my car needs an oil change, and my ass needs wiping. #GetToIt	1	sexual_harassment	passive
2490	There's no bigger turn off while sexting than someone that doesn't know the difference between 'your' and 'you're'	0	0	0
1946	If you ''Repeatedly'' Rape Stab Carry Acid Incite Murder you 'may' Go to Prison..what Fuckin Planet am i Living on...	0	0	0
211	@AmericansRDumb1 dont u have anything better to do u cunt bitch	1	discredit	active
2375	Robert DeNiro used his 'Tribeca Grill' as after hours whorehouse to Pimp young women to Harvey Weinstein. #MeToo https://t.co/X5LMjds4Bv	0	0	0
2568	My friends kids are being shitheads and they just took them upstairs to get showered... Guess who keeps flushing the 1st floor toilet?	0	0	0
2079	'They say music can alter moods and talk to you, well can it load a gun up for you and cock it too?' - Sing For The Moment	0	0	0
1765	the master bedroom curtisn at 10 crednhill park are wide open like a hooker three holes as clare is a slag slut tart whore slag slut like	1	discredit	passive
2786	When you send a dick pic and get no response https://t.co/d59S8D4yOO	0	0	0
3117	Me trying to make it through life https://t.co/3KciOBMgLZ	0	0	0
3975	Angie sure showed me. Fucking cunt, and bitch ass haters from the past. But when i was hit it was by 3 men.......	0	0	0
1272	you low life scum, pathetic, deprave, pile of shit, maggots. like i said that brainless skank bitch should've died… https://t.co/Jdm8NEqaYz	1	sexual_harassment	active
3072	@fuck________off my age but wishes she was younger	0	0	0
2535	RT @missbekasue: People with babies, keep posting about how shitty they are so I always feel good about never having any.	0	0	0
2989	'Oh you're dating someone now?' https://t.co/5HjdmkXori	0	0	0
1261	@President1Trump @POTUS OLD SICK DOG HILLARY IS A DISGUSTING BITCH . BUT EVEN A SKANK HAS A FRIEND . IM SURE GERMAN… https://t.co/8y4H5tOsTI	1	discredit	active
588	@BetteMidler Hateful bully bitch you are	1	discredit	active
431	Love a bitch for what ? all she good for is sucking dick!	1	sexual_harassment	passive
1400	Some women will goto war for their nigga . I will leave your ass dead ass hanging I’ll never go towar with another bitch	1	sexual_harassment	passive
3140	I only watch your snap story cause I know you'll text me	0	0	0
3613	@johnpaulpower They called her a cunt you’ve called women twats and witches? Could Ye all just stop abusing women online	0	0	0
1639	Hoe you watching I suggest you keep watching. 😉 When a bitch ain't seen none yet 😝	1	discredit	active
3948	The slating of Julia Pawlak is disgusting. Just another virgin/whore dichotomy at play. All women deserve respect, not just the 'good' ones	0	0	0
485	Last night I had this women tell me and my friends that if we pay her we can fuck her and her husband who has a big black dick 😐	1	sexual_harassment	active
3345	Everyone whose first reaction to the trials/Senate inquiry is to jump to UST's defense, you are no better than the 'not all men' crowd.	0	0	0
4002	@cockspit WOMEN ARE STUPID AND DUMB AND MAN IS SMART AND RAPE IS OK	1	discredit	passive
228	🤤I need a bitch thats gon pay all my bills I don’t like broke women 🤢🚮😷🚮🤧	1	sexual_harassment	passive
2965	@fuck________off how's that?	0	0	0
3454	@Espngreeny Greedy, you have to talk about this tomorrow including the hysterical responses.	0	0	0
3796	@Saisailu97 I think what he’s trying to say is that not all men are shit. Females started that stupid ass trend and it’s annoying tbh	0	0	0
572	Girls that eat ass will always have a special place in my heart... And bed	1	sexual_harassment	passive
298	@swansonian Apparently, once removed from packaging, you can see the strategically placed bloodied hole in the middle of that one.	1	stereotype	passive
579	@AnngelicaaPerez Why you being a pussy for back your shit up hoe	1	discredit	active
657	get u a girl with a resting bitch face that only smiles at u	1	discredit	passive
213	Black Bitch Gets Cock Shoved In Her Waiting Cunt https://t.co/95qDBC1LD4	1	sexual_harassment	passive
2339	@Cawnporiah @nanditathhakur Acharya.. have you read the analysis/opinion given by our 'historians' to SC wrt Ram Temple? Even 'WTF' will be ashamed. @indiantweeter	0	0	0
2800	When your friend moves away to be with someone... https://t.co/G0OfkDMnsb	0	0	0
1226	I make in a day what u make a month, n roll yo pros in a Haitian blunt, Take the bitch call wifey n make her slut 👅 @Eastside_80s	1	discredit	active
1878	Ho, ho, ho It's magic, you know Never believe it's not so It's magic, you know Never believe, it's not so https://t.co/kCixV8u2eE	0	0	0
422	@MidlothianPD To the girl cop who I caught looking through my window, While my car was parked. Suck my whole dick and die hoe.	1	sexual_harassment	active
161	Too many women confuse their hearts with their vaginas	1	discredit	passive
3592	After the first time you sleep 2 guys in the same day https://t.co/Cw6N9VtvBO	0	0	0
1007	@CarolineCatt you shouldn't be leaving your kitchen unattended #WomenSuck	1	stereotype	active
2412	@hotmessminushot touché! #MaleDominance	0	0	0
105	@CrazyKOs @CrushingClipss Girl or not if I saw that I'd knock the cunt out! How dare you hurt a child like that. Fucking sick twisted bitch	1	discredit	active
821	@OMG_ImSoAwesome True slow your role bitch n get your ass outta here 😉🐼xx	1	discredit	active
570	30 seconds after you're done fucking the attitude out of her https://t.co/EENb3gFGnR	1	sexual_harassment	active
261	I saw a women driving whilst speaking on the phone I cursed that cunt :)	1	discredit	active
955	Grace is literally the most boujee girl on the planet and it's hysterical	1	discredit	active
2335	@JagoSarbahaara @autumnrainwish you forgot Ram mandir	0	0	0
957	@PhotoGear_News @danielpetersdop @Maria_Sergejeva @lokcheung Three I think. With that hysterical Girl aka Model. I… https://t.co/UzW6cliMGO	1	stereotype	active
707	i skipped english a few days ago so i didn’t know about an assignment and this stupid bitch is making fun of me subtlety	1	discredit	active
180	Correct me if I'm wrong but don't all you bitches wanna be mermaids? How come no stink on social media for the mermaid emoji then?	1	discredit	passive
1189	RT @Scouse_ma: RT if you're a cunt	1	discredit	active
4037	@BrianMeadow0117 @18TruckaMan @realDonaldTrump HAHAHAHAHAHAHA....your hysterical....like you know shit...tEump has… https://t.co/MrMcprdmYD	0	0	0
3958	@RealEagleBites @realDonaldTrump But what about pizzagate you owl kunt	0	0	0
2321	Happy birthday to you Naveen Patnaik Orissa CM Om Sai Ram Bhola Re Rock On 2	0	0	0
3911	i said i was a whore, bro i can be a real bitch as much as u want	0	0	0
3858	@Yungretweet Oh i get it, believe me. Fucking pussy ass bitch cunt hoe	0	0	0
2663	Getting coffee with bae https://t.co/dL9F0EVH6t	0	0	0
2373	@BleacherReport @kplangley1 that could couldn't tell you the starting QB..much less what a Ram is...lol..j/k	0	0	0
593	Bitch I know you are not there https://t.co/G4WgBg0KcS	1	discredit	active
3058	Friend- she's cool, you should keep this one around Me- https://t.co/Ii4QYJolR9	0	0	0
2506	When anyone calls me about anything, ever https://t.co/aK3mWdKqK5	0	0	0
3351	Not All Men Cheat. Good morning to all the good Men out there... You guys are the real MVPs	0	0	0
603	This stupid Bitch Lied. https://t.co/KOeOdaibX7	1	discredit	active
3211	@FoundlingMuseum @bloomsburyfest Who was a #whore? #demi -raps respected women who conducted affairs. #Bunters… https://t.co/VB19bIZsD0	0	0	0
3295	@Itsmainakageni When will the kenyan woman learn to say 'My man' Abi carry ya own Cross not all men are de same #Mainaandkingangi	0	0	0
2932	Relationships are like hangovers... They make me miserable AF	0	0	0
362	When she's telling you about her day and she didn't catch your side bitch running out the back door https://t.co/u0BYfJCXOZ	1	stereotype	passive
150	@jezzellll then why tho?? u damn stupid hoe 😂	1	discredit	active
2675	10 minutes into free tinder dinner and chill and he gives you this look... 😷 https://t.co/UCKSjwmYZT	0	0	0
55	https://t.co/XjDnKjjfdU rape and murdered children what do you expect from the religion of peace and women don't count as human, think	1	discredit	passive
53	Ill kill the bitch (chloe) when your not home — Idgaf if you’re kidding bitch I’ll report your ass ... https://t.co/GlBx3SroY0	1	sexual_harassment	active
2389	@CaptainTibbins Thank you for supporting our cause Brandon!	0	0	0
3346	Some of you are so quick to say “not me!” Or “not all men” but you don’t want to call out your homeboys for this behavior?	0	0	0
3547	Next time your girl's pissing you off, go buy some hair ties and leave one on the floor of your car	0	0	0
2142	Put ya fucking dummy back in Lukakwho ya stupid cunt	0	0	0
3162	RT @NorthWitch69: If you've spent the weekend riding strange dick, drink some green tea &; it doesn't even count. #HoeTips	0	0	0
2019	Apparently 'fuck off and die you stupid cunt' with no prior engagement is within twitter rules. I bet @jack would disagree if i tweeted that	0	0	0
1809	@TMZ I don't want to blame the victim but this makes it difficult. Are you a ho just lookin for money or are you a victim looking for justice?	0	0	0
710	@JemSummers You ungrateful whore. . . I'd have bought it n everything 😂	1	discredit	active
3655	I love my bitch we be clowning I call her an my mom Facebook thots 😂 and she call me a Instagram slut 😅😂 bitch got me fucked up 🙄😙	0	0	0
2226	@ChardGels Google your ass you Immature cunt.	0	0	0
2708	When your boy's fuckin the neighborhood hoe and y'all tryna watch through a cracked door https://t.co/5kbHqEY20Z	0	0	0
917	the ONLY good thing a woman ever did was my mom farting me out of her disgusting front butt|	1	discredit	active
2041	Iran: Justice needed for rape &; murder of 7-yr-old girl but executing the 17-yr-old boy convicted doesn't deliver it https://t.co/OOtdDUnpmA	0	0	0
1907	Hole in one and you deserve for it.Congrats https://t.co/EXzIzEXWhM	0	0	0
1207	@james____s Dutch woman looking at him like you cunt	1	discredit	active
1203	this woman in front of me really needs about 900 xanax shes just told her kid to stop being a cunt lmao	1	stereotype	active
173	Bitches be postin pics of them in the bath after droppin a bath bomb in it lookin like they shit a smurf out	1	discredit	passive
